
###################################################################
###################################################################
###################################################################

Current time: 2023-11-02 11:34:58.043445

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.8, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: correction_LSTMs


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in first model : 203016

The number of parameter in second model : 201480

Epoch [1/2000], First Loss: 393.7074, Second Loss: -77777.0000, Val Loss: 339.7920 [(kW/hour)^2], MinVal : 339.7919616699219
Epoch [184/2000], First Loss: 77.5009, Second Loss: -77777.0000, Val Loss: 90.0762 [(kW/hour)^2], MinVal : 87.58323669433594
Epoch [185/2000], First Loss: 78.4808, Second Loss: -77777.0000, Val Loss: 89.1319 [(kW/hour)^2], MinVal : 87.58323669433594
Epoch [186/2000], First Loss: 76.3335, Second Loss: -77777.0000, Val Loss: 88.5848 [(kW/hour)^2], MinVal : 87.58323669433594
Epoch [187/2000], First Loss: 76.8333, Second Loss: -77777.0000, Val Loss: 86.2266 [(kW/hour)^2], MinVal : 86.2265853881836
Epoch [188/2000], First Loss: 74.2820, Second Loss: -77777.0000, Val Loss: 88.0414 [(kW/hour)^2], MinVal : 86.2265853881836
Epoch [189/2000], First Loss: 75.4106, Second Loss: -77777.0000, Val Loss: 84.3966 [(kW/hour)^2], MinVal : 84.3965835571289
Epoch [190/2000], First Loss: 74.0940, Second Loss: -77777.0000, Val Loss: 84.9671 [(kW/hour)^2], MinVal : 84.3965835571289
Epoch [191/2000], First Loss: 72.3999, Second Loss: -77777.0000, Val Loss: 86.7525 [(kW/hour)^2], MinVal : 84.3965835571289
Epoch [192/2000], First Loss: 72.0555, Second Loss: -77777.0000, Val Loss: 83.6974 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [193/2000], First Loss: 72.1439, Second Loss: -77777.0000, Val Loss: 84.0823 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [194/2000], First Loss: 70.6572, Second Loss: -77777.0000, Val Loss: 89.5810 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [195/2000], First Loss: 71.9555, Second Loss: -77777.0000, Val Loss: 85.3718 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [196/2000], First Loss: 79.5974, Second Loss: -77777.0000, Val Loss: 101.8868 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [197/2000], First Loss: 84.5386, Second Loss: -77777.0000, Val Loss: 84.9666 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [198/2000], First Loss: 71.6130, Second Loss: -77777.0000, Val Loss: 85.6860 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [199/2000], First Loss: 78.3760, Second Loss: -77777.0000, Val Loss: 84.4899 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [200/2000], First Loss: 73.3880, Second Loss: -77777.0000, Val Loss: 89.4222 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [201/2000], First Loss: 73.4886, Second Loss: -77777.0000, Val Loss: 88.8341 [(kW/hour)^2], MinVal : 83.69741821289062
Epoch [202/2000], First Loss: 72.8367, Second Loss: -77777.0000, Val Loss: 82.1565 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [203/2000], First Loss: 69.6784, Second Loss: -77777.0000, Val Loss: 82.3420 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [204/2000], First Loss: 69.4639, Second Loss: -77777.0000, Val Loss: 88.6755 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [205/2000], First Loss: 70.2519, Second Loss: -77777.0000, Val Loss: 82.2491 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [206/2000], First Loss: 68.0657, Second Loss: -77777.0000, Val Loss: 82.8278 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [207/2000], First Loss: 69.0359, Second Loss: -77777.0000, Val Loss: 86.6713 [(kW/hour)^2], MinVal : 82.15650177001953
Epoch [208/2000], First Loss: 67.8278, Second Loss: -77777.0000, Val Loss: 81.4359 [(kW/hour)^2], MinVal : 81.43592071533203
Epoch [209/2000], First Loss: 66.6808, Second Loss: -77777.0000, Val Loss: 81.0924 [(kW/hour)^2], MinVal : 81.0923843383789
Epoch [210/2000], First Loss: 67.4560, Second Loss: -77777.0000, Val Loss: 82.1372 [(kW/hour)^2], MinVal : 81.0923843383789
Epoch [211/2000], First Loss: 65.7715, Second Loss: -77777.0000, Val Loss: 82.8232 [(kW/hour)^2], MinVal : 81.0923843383789
Epoch [212/2000], First Loss: 66.1659, Second Loss: -77777.0000, Val Loss: 80.2843 [(kW/hour)^2], MinVal : 80.28426361083984
Epoch [213/2000], First Loss: 65.4187, Second Loss: -77777.0000, Val Loss: 79.2196 [(kW/hour)^2], MinVal : 79.21957397460938
Epoch [214/2000], First Loss: 63.4034, Second Loss: -77777.0000, Val Loss: 81.5680 [(kW/hour)^2], MinVal : 79.21957397460938
Epoch [215/2000], First Loss: 64.1523, Second Loss: -77777.0000, Val Loss: 79.6076 [(kW/hour)^2], MinVal : 79.21957397460938
Epoch [216/2000], First Loss: 62.6729, Second Loss: -77777.0000, Val Loss: 79.4283 [(kW/hour)^2], MinVal : 79.21957397460938
Epoch [217/2000], First Loss: 62.7734, Second Loss: -77777.0000, Val Loss: 80.5780 [(kW/hour)^2], MinVal : 79.21957397460938
Epoch [218/2000], First Loss: 62.1334, Second Loss: -77777.0000, Val Loss: 77.2259 [(kW/hour)^2], MinVal : 77.22590637207031
Epoch [219/2000], First Loss: 61.7411, Second Loss: -77777.0000, Val Loss: 80.4727 [(kW/hour)^2], MinVal : 77.22590637207031
Epoch [220/2000], First Loss: 61.4997, Second Loss: -77777.0000, Val Loss: 76.9647 [(kW/hour)^2], MinVal : 76.96473693847656
Epoch [221/2000], First Loss: 60.3404, Second Loss: -77777.0000, Val Loss: 77.3891 [(kW/hour)^2], MinVal : 76.96473693847656
Epoch [222/2000], First Loss: 60.4890, Second Loss: -77777.0000, Val Loss: 78.1375 [(kW/hour)^2], MinVal : 76.96473693847656
Epoch [223/2000], First Loss: 59.6511, Second Loss: -77777.0000, Val Loss: 76.6098 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [224/2000], First Loss: 60.0007, Second Loss: -77777.0000, Val Loss: 83.3313 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [225/2000], First Loss: 61.2614, Second Loss: -77777.0000, Val Loss: 77.2314 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [226/2000], First Loss: 65.4388, Second Loss: -77777.0000, Val Loss: 79.2978 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [227/2000], First Loss: 60.4574, Second Loss: -77777.0000, Val Loss: 84.6813 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [228/2000], First Loss: 62.4588, Second Loss: -77777.0000, Val Loss: 77.9123 [(kW/hour)^2], MinVal : 76.60982513427734
Epoch [229/2000], First Loss: 59.9545, Second Loss: -77777.0000, Val Loss: 75.2977 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [230/2000], First Loss: 59.2175, Second Loss: -77777.0000, Val Loss: 78.5392 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [231/2000], First Loss: 59.2051, Second Loss: -77777.0000, Val Loss: 78.8257 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [232/2000], First Loss: 58.5823, Second Loss: -77777.0000, Val Loss: 76.2937 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [233/2000], First Loss: 58.8261, Second Loss: -77777.0000, Val Loss: 79.5530 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [234/2000], First Loss: 58.1934, Second Loss: -77777.0000, Val Loss: 75.5002 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [235/2000], First Loss: 58.6826, Second Loss: -77777.0000, Val Loss: 77.1706 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [236/2000], First Loss: 57.5645, Second Loss: -77777.0000, Val Loss: 81.2314 [(kW/hour)^2], MinVal : 75.29767608642578
Epoch [237/2000], First Loss: 58.6346, Second Loss: -77777.0000, Val Loss: 74.8418 [(kW/hour)^2], MinVal : 74.8417739868164
Epoch [238/2000], First Loss: 55.4934, Second Loss: -77777.0000, Val Loss: 74.3031 [(kW/hour)^2], MinVal : 74.30311584472656
Epoch [239/2000], First Loss: 57.0858, Second Loss: -77777.0000, Val Loss: 76.8184 [(kW/hour)^2], MinVal : 74.30311584472656
Epoch [240/2000], First Loss: 56.2247, Second Loss: -77777.0000, Val Loss: 75.6245 [(kW/hour)^2], MinVal : 74.30311584472656
Epoch [241/2000], First Loss: 55.5856, Second Loss: -77777.0000, Val Loss: 77.7986 [(kW/hour)^2], MinVal : 74.30311584472656
Epoch [242/2000], First Loss: 55.2533, Second Loss: -77777.0000, Val Loss: 74.5141 [(kW/hour)^2], MinVal : 74.30311584472656
Epoch [243/2000], First Loss: 54.0361, Second Loss: -77777.0000, Val Loss: 73.6410 [(kW/hour)^2], MinVal : 73.6409683227539
Epoch [244/2000], First Loss: 54.4290, Second Loss: -77777.0000, Val Loss: 77.7022 [(kW/hour)^2], MinVal : 73.6409683227539
Epoch [245/2000], First Loss: 54.8179, Second Loss: -77777.0000, Val Loss: 73.5316 [(kW/hour)^2], MinVal : 73.53156280517578
Epoch [246/2000], First Loss: 53.9390, Second Loss: -77777.0000, Val Loss: 74.4752 [(kW/hour)^2], MinVal : 73.53156280517578
Epoch [247/2000], First Loss: 53.0823, Second Loss: -77777.0000, Val Loss: 74.7786 [(kW/hour)^2], MinVal : 73.53156280517578
Epoch [248/2000], First Loss: 52.7973, Second Loss: -77777.0000, Val Loss: 72.9531 [(kW/hour)^2], MinVal : 72.95311737060547
Epoch [249/2000], First Loss: 52.8409, Second Loss: -77777.0000, Val Loss: 75.6042 [(kW/hour)^2], MinVal : 72.95311737060547
Epoch [250/2000], First Loss: 52.7817, Second Loss: -77777.0000, Val Loss: 72.5919 [(kW/hour)^2], MinVal : 72.5918960571289
Epoch [251/2000], First Loss: 52.9350, Second Loss: -77777.0000, Val Loss: 76.9635 [(kW/hour)^2], MinVal : 72.5918960571289
Epoch [252/2000], First Loss: 52.7048, Second Loss: -77777.0000, Val Loss: 72.5969 [(kW/hour)^2], MinVal : 72.5918960571289
Epoch [253/2000], First Loss: 53.1019, Second Loss: -77777.0000, Val Loss: 76.7634 [(kW/hour)^2], MinVal : 72.5918960571289
Epoch [254/2000], First Loss: 52.3512, Second Loss: -77777.0000, Val Loss: 72.4282 [(kW/hour)^2], MinVal : 72.42823791503906
Epoch [255/2000], First Loss: 51.2849, Second Loss: -77777.0000, Val Loss: 72.7779 [(kW/hour)^2], MinVal : 72.42823791503906
Epoch [256/2000], First Loss: 50.7470, Second Loss: -77777.0000, Val Loss: 77.6617 [(kW/hour)^2], MinVal : 72.42823791503906
Epoch [257/2000], First Loss: 51.9093, Second Loss: -77777.0000, Val Loss: 71.9097 [(kW/hour)^2], MinVal : 71.90973663330078
Epoch [258/2000], First Loss: 50.9559, Second Loss: -77777.0000, Val Loss: 73.5687 [(kW/hour)^2], MinVal : 71.90973663330078
Epoch [259/2000], First Loss: 50.2268, Second Loss: -77777.0000, Val Loss: 73.2562 [(kW/hour)^2], MinVal : 71.90973663330078
Epoch [260/2000], First Loss: 49.6820, Second Loss: -77777.0000, Val Loss: 71.5561 [(kW/hour)^2], MinVal : 71.55609130859375
Epoch [261/2000], First Loss: 50.3412, Second Loss: -77777.0000, Val Loss: 76.2877 [(kW/hour)^2], MinVal : 71.55609130859375
Epoch [262/2000], First Loss: 50.6338, Second Loss: -77777.0000, Val Loss: 71.2906 [(kW/hour)^2], MinVal : 71.29063415527344
Epoch [263/2000], First Loss: 50.4861, Second Loss: -77777.0000, Val Loss: 76.1647 [(kW/hour)^2], MinVal : 71.29063415527344
Epoch [264/2000], First Loss: 49.9582, Second Loss: -77777.0000, Val Loss: 71.0708 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [265/2000], First Loss: 51.9170, Second Loss: -77777.0000, Val Loss: 76.1727 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [266/2000], First Loss: 50.4035, Second Loss: -77777.0000, Val Loss: 73.9098 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [267/2000], First Loss: 48.9739, Second Loss: -77777.0000, Val Loss: 71.1832 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [268/2000], First Loss: 50.0126, Second Loss: -77777.0000, Val Loss: 76.5020 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [269/2000], First Loss: 50.3605, Second Loss: -77777.0000, Val Loss: 71.2967 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [270/2000], First Loss: 49.6878, Second Loss: -77777.0000, Val Loss: 74.9709 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [271/2000], First Loss: 48.8398, Second Loss: -77777.0000, Val Loss: 73.2777 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [272/2000], First Loss: 48.7969, Second Loss: -77777.0000, Val Loss: 72.0661 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [273/2000], First Loss: 47.5148, Second Loss: -77777.0000, Val Loss: 75.0539 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [274/2000], First Loss: 48.6016, Second Loss: -77777.0000, Val Loss: 71.6119 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [275/2000], First Loss: 48.1828, Second Loss: -77777.0000, Val Loss: 74.1220 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [276/2000], First Loss: 48.0585, Second Loss: -77777.0000, Val Loss: 71.6904 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [277/2000], First Loss: 48.1467, Second Loss: -77777.0000, Val Loss: 72.9015 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [278/2000], First Loss: 47.0074, Second Loss: -77777.0000, Val Loss: 72.3377 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [279/2000], First Loss: 46.8388, Second Loss: -77777.0000, Val Loss: 71.5610 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [280/2000], First Loss: 46.4038, Second Loss: -77777.0000, Val Loss: 76.0286 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [281/2000], First Loss: 48.1002, Second Loss: -77777.0000, Val Loss: 71.3396 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [282/2000], First Loss: 53.5794, Second Loss: -77777.0000, Val Loss: 80.2309 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [283/2000], First Loss: 51.9068, Second Loss: -77777.0000, Val Loss: 78.4415 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [284/2000], First Loss: 52.7301, Second Loss: -77777.0000, Val Loss: 74.1580 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [285/2000], First Loss: 50.6581, Second Loss: -77777.0000, Val Loss: 74.6472 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [286/2000], First Loss: 51.0272, Second Loss: -77777.0000, Val Loss: 74.3546 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [287/2000], First Loss: 51.2428, Second Loss: -77777.0000, Val Loss: 72.1328 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [288/2000], First Loss: 49.1873, Second Loss: -77777.0000, Val Loss: 76.0770 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [289/2000], First Loss: 48.3605, Second Loss: -77777.0000, Val Loss: 77.7809 [(kW/hour)^2], MinVal : 71.07079315185547
Epoch [290/2000], First Loss: 48.1043, Second Loss: -77777.0000, Val Loss: 70.9830 [(kW/hour)^2], MinVal : 70.98298645019531
Epoch [291/2000], First Loss: 49.4621, Second Loss: -77777.0000, Val Loss: 71.5393 [(kW/hour)^2], MinVal : 70.98298645019531
Epoch [292/2000], First Loss: 45.9104, Second Loss: -77777.0000, Val Loss: 79.3463 [(kW/hour)^2], MinVal : 70.98298645019531
Epoch [293/2000], First Loss: 49.1563, Second Loss: -77777.0000, Val Loss: 69.9356 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [294/2000], First Loss: 50.6977, Second Loss: -77777.0000, Val Loss: 72.6842 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [295/2000], First Loss: 48.8277, Second Loss: -77777.0000, Val Loss: 76.5627 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [296/2000], First Loss: 47.9336, Second Loss: -77777.0000, Val Loss: 73.9211 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [297/2000], First Loss: 47.6282, Second Loss: -77777.0000, Val Loss: 71.2201 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [298/2000], First Loss: 46.8057, Second Loss: -77777.0000, Val Loss: 74.9277 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [299/2000], First Loss: 47.3690, Second Loss: -77777.0000, Val Loss: 71.1923 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [300/2000], First Loss: 45.5917, Second Loss: -77777.0000, Val Loss: 73.2099 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [301/2000], First Loss: 47.2571, Second Loss: -77777.0000, Val Loss: 75.2431 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [302/2000], First Loss: 46.9495, Second Loss: -77777.0000, Val Loss: 72.4367 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [303/2000], First Loss: 45.4945, Second Loss: -77777.0000, Val Loss: 71.1901 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [304/2000], First Loss: 45.6909, Second Loss: -77777.0000, Val Loss: 71.6951 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [305/2000], First Loss: 45.1175, Second Loss: -77777.0000, Val Loss: 72.7191 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [306/2000], First Loss: 44.9400, Second Loss: -77777.0000, Val Loss: 71.5518 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [307/2000], First Loss: 44.2993, Second Loss: -77777.0000, Val Loss: 70.5591 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [308/2000], First Loss: 43.9935, Second Loss: -77777.0000, Val Loss: 70.6223 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [309/2000], First Loss: 44.0090, Second Loss: -77777.0000, Val Loss: 71.5768 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [310/2000], First Loss: 44.0312, Second Loss: -77777.0000, Val Loss: 70.7440 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [311/2000], First Loss: 43.8390, Second Loss: -77777.0000, Val Loss: 70.9481 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [312/2000], First Loss: 43.1567, Second Loss: -77777.0000, Val Loss: 71.9470 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [313/2000], First Loss: 43.1453, Second Loss: -77777.0000, Val Loss: 70.6792 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [314/2000], First Loss: 43.1835, Second Loss: -77777.0000, Val Loss: 71.5081 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [315/2000], First Loss: 42.6911, Second Loss: -77777.0000, Val Loss: 71.6966 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [316/2000], First Loss: 42.5563, Second Loss: -77777.0000, Val Loss: 70.2612 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [317/2000], First Loss: 42.4098, Second Loss: -77777.0000, Val Loss: 71.4704 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [318/2000], First Loss: 42.2658, Second Loss: -77777.0000, Val Loss: 71.4982 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [319/2000], First Loss: 41.9495, Second Loss: -77777.0000, Val Loss: 71.5662 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [320/2000], First Loss: 41.8085, Second Loss: -77777.0000, Val Loss: 71.8787 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [321/2000], First Loss: 41.7735, Second Loss: -77777.0000, Val Loss: 71.0048 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [322/2000], First Loss: 41.4466, Second Loss: -77777.0000, Val Loss: 72.5498 [(kW/hour)^2], MinVal : 69.93560791015625
Epoch [323/2000], First Loss: 41.7772, Second Loss: -77777.0000, Val Loss: 69.2301 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [324/2000], First Loss: 43.4982, Second Loss: -77777.0000, Val Loss: 73.7007 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [325/2000], First Loss: 42.7065, Second Loss: -77777.0000, Val Loss: 72.5321 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [326/2000], First Loss: 42.9260, Second Loss: -77777.0000, Val Loss: 71.1457 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [327/2000], First Loss: 41.5557, Second Loss: -77777.0000, Val Loss: 72.0163 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [328/2000], First Loss: 41.9185, Second Loss: -77777.0000, Val Loss: 70.8326 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [329/2000], First Loss: 41.5515, Second Loss: -77777.0000, Val Loss: 72.1595 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [330/2000], First Loss: 41.0131, Second Loss: -77777.0000, Val Loss: 70.8704 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [331/2000], First Loss: 41.8936, Second Loss: -77777.0000, Val Loss: 71.5975 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [332/2000], First Loss: 41.3388, Second Loss: -77777.0000, Val Loss: 73.0801 [(kW/hour)^2], MinVal : 69.2301025390625
Epoch [333/2000], First Loss: 41.1315, Second Loss: -77777.0000, Val Loss: 69.0155 [(kW/hour)^2], MinVal : 69.01551055908203
Epoch [334/2000], First Loss: 45.1048, Second Loss: -77777.0000, Val Loss: 74.7176 [(kW/hour)^2], MinVal : 69.01551055908203
Epoch [335/2000], First Loss: 42.7106, Second Loss: -77777.0000, Val Loss: 76.1075 [(kW/hour)^2], MinVal : 69.01551055908203
Epoch [336/2000], First Loss: 43.7650, Second Loss: -77777.0000, Val Loss: 68.7443 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [337/2000], First Loss: 43.3172, Second Loss: -77777.0000, Val Loss: 73.6650 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [338/2000], First Loss: 45.2163, Second Loss: -77777.0000, Val Loss: 71.7243 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [339/2000], First Loss: 40.6665, Second Loss: -77777.0000, Val Loss: 72.7694 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [340/2000], First Loss: 43.9436, Second Loss: -77777.0000, Val Loss: 73.3245 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [341/2000], First Loss: 41.5731, Second Loss: -77777.0000, Val Loss: 71.3636 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [342/2000], First Loss: 41.3351, Second Loss: -77777.0000, Val Loss: 72.8105 [(kW/hour)^2], MinVal : 68.7442626953125
Epoch [343/2000], First Loss: 41.6709, Second Loss: -77777.0000, Val Loss: 68.3801 [(kW/hour)^2], MinVal : 68.38008880615234
Epoch [344/2000], First Loss: 41.3151, Second Loss: -77777.0000, Val Loss: 77.6218 [(kW/hour)^2], MinVal : 68.38008880615234
Epoch [345/2000], First Loss: 44.1618, Second Loss: -77777.0000, Val Loss: 68.1681 [(kW/hour)^2], MinVal : 68.16813659667969
Epoch [346/2000], First Loss: 43.6557, Second Loss: -77777.0000, Val Loss: 69.8623 [(kW/hour)^2], MinVal : 68.16813659667969
Epoch [347/2000], First Loss: 43.3105, Second Loss: -77777.0000, Val Loss: 78.0871 [(kW/hour)^2], MinVal : 68.16813659667969
Epoch [348/2000], First Loss: 44.2997, Second Loss: -77777.0000, Val Loss: 73.0462 [(kW/hour)^2], MinVal : 68.16813659667969
Epoch [349/2000], First Loss: 41.3095, Second Loss: -77777.0000, Val Loss: 67.9239 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [350/2000], First Loss: 43.0417, Second Loss: -77777.0000, Val Loss: 72.0553 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [351/2000], First Loss: 41.8082, Second Loss: -77777.0000, Val Loss: 73.0932 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [352/2000], First Loss: 40.6703, Second Loss: -77777.0000, Val Loss: 69.8576 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [353/2000], First Loss: 42.1840, Second Loss: -77777.0000, Val Loss: 71.5986 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [354/2000], First Loss: 40.9539, Second Loss: -77777.0000, Val Loss: 73.8132 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [355/2000], First Loss: 41.2715, Second Loss: -77777.0000, Val Loss: 69.8868 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [356/2000], First Loss: 40.4175, Second Loss: -77777.0000, Val Loss: 70.8491 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [357/2000], First Loss: 40.7306, Second Loss: -77777.0000, Val Loss: 72.5132 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [358/2000], First Loss: 40.3283, Second Loss: -77777.0000, Val Loss: 68.4618 [(kW/hour)^2], MinVal : 67.9239273071289
Epoch [359/2000], First Loss: 40.5542, Second Loss: -77777.0000, Val Loss: 72.1394 [(kW/hour)^2], MinVal : 67.9239273071289
